Name	HAF1608	HELF977	IMR90	Beas-2B	Mammary_Epithelial	MCF10A	MCF7	MDA-DB-231	ZR75-1	HeLa	Hep3B	HepG2	Huh7	MIHA	Fadu	A549	H1264	H460	H520	RVH6849	HK1	NP460	LNCaP	BicR	DKO1	DKS8	DLD1	DLD2	HCT116	SW480	143B	U2OS	HEK293	A2058	A375	SH-SY5Y	LCLB	HDMYZ	C8166	Jurkat	SUP-T1	THP-1
hsa-miR-376c-5p	21.38613788	7.448920719	4.764160893	22.63765562	1.196389733	3.305134161	0	0	0	1.188566575	0	0	0	0	0	1.223024491	0	0	0	0	1.188872157	4.036525171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6812-3p	0	0	0	0	0	0	1.061321867	0	0	0	0	1.295168767	0	0	0	1.337437837	0	1.823781214	1.222961064	0	0	0	0	0	0	1.43931628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5705	0	0	0	0	0	0	1.010287666	0	0	0	0	0	0	0	0	0	0	0	1.034347065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.666576815	1.079332672	1.431253688	0	0	0	0	0	1.374477886	0	0	0	0	0	0	1.384338639	0	0
hsa-miR-325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4633-3p	0	0	0	0	1.150456522	0	1.211646468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7114-5p	0	0	1.807095511	0	0	0	0	0	0	1.229234041	0	1.516993404	0	0	0	0	0	0	1.57948389	1.476455776	0	0	0	0	1.157155341	1.52348239	1.400947095	0	0	4.31936419	0	0	1.228650641	0	1.890616492	0	0	3.467011939	1.331460438	2.555908937	1.134270429	0
hsa-miR-4323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.189279565	0
hsa-miR-140-5p	104.1411931	25.0554606	243.136487	129.0579748	135.5513597	1070.863468	16.75639765	185.0104468	7.742581699	58.95069237	63.61122206	48.6855026	214.7202377	503.1305393	4.021638307	26.50919548	46.95965946	18.85282208	49.48122323	8.621793813	53.10295633	293.9935833	167.2076937	141.9332557	210.8046441	283.2182439	283.497626	518.7707498	37.82728632	157.8967576	4.924070828	1912.270502	170.6818054	34.53243599	88.01870114	13.09206723	50.26205643	132.7372133	30.04228086	24.2763563	49.89285634	269.1252917
hsa-let-7e-5p	15848.058	26872.32008	5780.734259	3319.800527	2075.449701	490.1166051	8966.747087	2771.859035	7737.492387	2347.401193	7444.243898	3017.50032	664.2280252	1498.444081	4974.293451	6464.415002	23265.02759	7746.648834	3808.843263	325.0535117	52.31037489	1969.824283	4703.014361	2317.054829	198.5420805	181.5119912	250.690174	934.260393	745.1261683	1661.515425	1861.298773	7947.471545	878.8869625	30002.69022	11340.33786	1091.374393	745.9947323	1420.604305	249.5043581	485.4932742	686.8666407	1100.622311
hsa-miR-1471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4749-3p	0	0	0	0	0	0	0	0	0	0	0	1.103678738	0	0	0	1.00019615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.446474515	0	0	0	0	0	0	0	1.332175845	0
hsa-miR-892c-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-216a-3p	0	0	1.807095511	0	0	0	0	0	0	1.890848937	4.760023419	0	0	0	0	1.104866401	1.248972548	0	1.960066391	0	0	0	0	0	0	1.166741209	1.288573104	1.57681079	0	0	0	0	0	0	0	0	0	1.45760593	0	0	1.008749304	0
hsa-miR-516b-1-31-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6878-5p	0	0	0	0	0	0	0	0	0	0	0	1.019243657	0	0	0	0	1.272959747	0	0	1.54783782	0	0	0	0	0	0	1.355718843	0	0	0	0	0	0	0	2.41578774	0	0	0	0	1.828486193	0	0
hsa-let-7g-5p	6729.194775	7834.910247	4987.912174	5113.77639	8220.470751	6042.481063	4201.219347	6004.367929	3255.610247	3965.42931	2257.549289	3475.826968	65.91340152	1244.826149	15501.99627	3680.183129	1548.417266	2274.891867	7751.966763	5344.794239	2438.376793	4079.581439	5408.538881	4762.005559	14205.63785	15031.51661	17435.9787	15119.25026	13692.76393	10697.14538	2023.79311	6661.719943	1419.140269	19174.80712	17251.03522	1666.564839	5431.001453	5254.732382	7158.989014	20713.51871	18097.63788	7076.165388
hsa-miR-5001-3p	0	4.740222276	0	17.03658619	2.13071563	1.130703792	2.920896269	0	5.818473742	4.863084544	0	4.341829088	0	0	0	3.655609045	20.50641882	4.168798598	10.14212295	13.47334248	0	0	0	7.798530534	24.54059672	39.05130367	32.78560824	3.942026975	15.70189243	0	0	1.486991059	9.437455392	0	4.726541231	2.089813548	7.126306604	0	1.780315143	1.636543654	40.10842008	0
hsa-miR-3913-2-44-5p	0	0	2.464221152	5.601069431	4.225461815	1.65256708	1.991960318	4.321079888	1.493596786	3.72068279	7.35639983	2.205045832	2.932914822	2.280736806	3.548504388	3.838076472	3.273982933	8.770472046	2.612705259	4.579041039	0	4.709279366	20.09216686	13.8145398	2.931951723	2.261385397	2.919998334	5.518837764	0	1.919717418	0	0	2.638066722	0	1.575513744	13.39939275	7.936114173	32.50291591	6.861796921	2.715925112	7.981513307	1.216655461
hsa-miR-3187-5p	0	2.031523832	1.642814101	25.43819033	0	0	1.318572291	13.41809018	0	1.424572344	2.596376411	1.10531676	1.234911504	1.368442083	0	1.487645192	1.272959747	1.187899736	2.080803974	2.509492271	5.548070064	7.400296146	1.872998605	4.67911832	6.631879459	7.188879064	6.756668695	1.57681079	0	0	0	4.460973176	1.548002806	5.169526345	6.197020725	0	1.72758948	1.624869929	2.052937581	2.034420307	1.823943475	0
hsa-miR-148b-3p	397.0382989	604.7169275	967.2889427	1961.774568	2475.753834	770.6181227	1126.712635	1639.736105	985.9303197	3402.417747	7346.879783	1552.145329	2268.378069	2343.685142	1078.2722	1534.00381	3182.039597	2431.445226	3085.605879	2872.873314	2194.658001	3276.985684	4012.899512	3593.340055	2399.573556	2702.165342	2543.259601	2801.204368	9217.724582	2033.460675	1610.171161	4382.16265	6571.743549	2510.942336	998.2455079	500.5718099	619.7187387	451.1824641	1764.230758	361.2363986	1832.526992	2130.954113
hsa-miR-410-3p	18.59664163	100.2218424	279.60696	392.0748602	2.596924298	65.05895664	1.118423069	0	1.086997296	2.160756337	6.490941026	2.260254338	0	5.473768334	9.226111409	67.53547232	5.977447684	786.3750945	10.46022976	552.6923605	0	5.382033561	0	0	0	0	0	0	1.427444767	0	0	5.947964235	0	0	3.361095986	6.146510435	1.187717767	1.73705902	67.20275031	0	1.34576579	0
hsa-miR-181b-2-30-5p	689.9354046	7812.563485	1781.139048	3147.567642	421.8939038	572.2230959	2623.612995	3103.445061	9930.26721	4544.49836	6582.67966	984.2542382	354.1108738	128.6335558	1562.524766	5342.648607	13794.11782	3865.852852	3815.088948	13851.78536	2054.767377	2941.281341	143.0289844	240.6403708	1074.875006	730.2254781	1515.130139	1356.845685	337.5906874	1405.23315	270.8238955	1435.442035	812.2392665	7509.667531	4904.574284	4675.896349	22987.46758	6159.140871	1655.769713	29179.55997	42291.10448	1425.587297
hsa-miR-4797-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6516-3p	0	0	0	0	2.787341385	6.175382247	1.733732216	3.638804116	0	1.863549714	0	1.470448379	0	2.280736806	2.129102633	1.620376667	1.052954358	0	1.520298808	1.320582192	0	0	1.362180804	0	1.429674311	1.318267404	1.525089165	3.942026975	0	4.31936419	0	0	1.689479246	8.064461099	2.52082199	0	0	2.456572425	1.168916751	2.420851219	1.543412557	0
hsa-miR-6889-3p	0	0	0	0	0	0	0	0	0	1.105116375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.069286917	0	0	0
hsa-miR-9-1-37-5p	38.12311535	60.26854036	4.599879483	45.97544491	4.118098534	1244.209057	151.1979934	193.3114687	148.0441354	19.94252952	76.59310411	2.154320894	1664.197615	18.70204181	241.0617314	316.027359	460.4131377	673.83358	1425.637592	4805.149736	0	15.47334649	1317.909928	1141.482055	164.6518805	63.8783212	196.8577376	37.05505356	698.7342134	698.2972107	4.924070828	1122.182586	1053.068151	207.608178	199.5650742	2479.932565	1917.624323	2728.942043	4204.377052	112.2374316	4168.259605	4601.220542
hsa-miR-98-3p	0	0	0	94.05129086	45.96198927	14.96008094	40.73534785	48.78271768	112.0491066	57.35975283	0	1.273640691	0	0	0	44.60102623	0	64.34888124	16.62443212	116.6391757	23.38115241	15.47334649	56.01968556	218.1360398	62.31882391	84.61898206	92.80047372	100.1274852	24.26656104	64.31053349	0	40.64442227	3.944983762	45.69861289	55.98325502	9.096835445	11.39129313	6.079706571	94.84304132	10.92701806	123.1022772	0
hsa-miR-4467	0	0	0	0	0	0	0	0	0	2.097667033	0	1.580781829	0	3.193031528	11.591781	1.12033628	7.678896126	2.140897321	2.466430371	0	0	0	0	0	1.08666568	1.176419466	1.422261804	1.57681079	0	0	0	0	7.857840775	0	0	0	0	0	0	3.664220599	0	0
hsa-miR-194-3p	0	2.708698443	2.299939742	3.734046287	1.636795629	8.436789831	1.892442402	4.207367259	1.035092307	1.842292031	396.8128614	29.74819466	1415.826039	509.9727498	4.731339184	53.13932017	33.61271317	57.53945061	19.1583138	88.72504208	1.188872157	0	2.639225307	5.570378953	43.95284084	74.27366022	66.6166824	7.884053949	0	39.35420706	0	0	3.151291934	0	1.785582243	0	2.213474021	0	1.348821622	3.023382695	4.673872205	0
hsa-miR-514a-2-34-3p	0	0	0	0	0	898.4746284	0	0	1.035092307	0	0	1.036278082	0	1.824589445	0	0	0	0	1.701447442	2.197298975	0	0	3.49058831	19.60773391	1.21564088	9.481133919	2.385807825	0	0	20.15703288	0	0	1.14057822	2.6881537	1.050342496	0	1.619615137	0	0	0	0	0
hsa-miR-3157-3p	0	0	0	14.00267358	1.199470113	0	0	0	9.360242662	2.22535975	0	5.291051919	0	0	6.15074094	1.545233624	3.892766277	2.803903543	2.887586542	4.176047565	1.188872157	0	0	0	1.281210055	2.041604807	1.621892853	0	0	0	0	0	3.70187702	0	0	1.352232296	3.02328159	0	3.339824883	1.048267889	3.568683701	1.392722834
hsa-miR-372-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	6.842210417	0	0	0	0	0	0	0	0	0	0	1.571508608	1.177178936	1.896534676	1.57681079	0	3.839434835	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.679288655	0	0
hsa-miR-5691	0	0	0	0	0	0	1.419522005	0	1.590048551	1.050795601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6718-5p	0	0	0	0	0	0	0	0	0	1.067316433	0	0	0	0	0	1.00274125	1.579839195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.856370748	0	1.629417638	1.344753386	0	10.03191378
hsa-miR-7162-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3689d-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-214-5p	97.63236857	39.95330204	68.01250379	0	0	36.87833906	0	0	0	0	0	0	0	0	0	2.024698699	4.215254816	2.558462526	1.701447442	0	0	0	0	0	0	0	0	0	0	0	0	88.72379984	0	0	0	82.54763515	2.267461192	25.05434258	0	2.515510248	1.193167897	0
hsa-miR-4537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.079403534	0	0
hsa-miR-520g-5p	0	0	0	0	0	8.697721475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.389902832	1.038637819	1.441781964	0	0	0	0	0	0	3.101715807	0	0	0	0	0	0	0	0
hsa-miR-1301-3p	25.1054662	268.1611459	17.08526665	29.17223662	3.872913136	17.22148852	48.46631885	5.458206174	42.65914804	21.18363466	7.789129232	44.172334	5.094009954	10.49138931	9.462678369	43.68697344	56.53879918	22.28733161	110.6464512	78.80134626	16.64421019	24.21915102	10.64203753	8.021345692	74.94423308	159.6211579	85.99761266	267.2694289	159.8738139	131.9805725	64.01292076	396.0352853	96.24004856	469.1862111	100.0976398	59.86701164	47.18478767	16.8268186	2.55797074	272.2954056	40.61207196	29.09179318
hsa-miR-548i-1	0	0	0	23.80454508	0	5.3056101	0	0	1.862311964	1.398186441	0	7.038932168	0	0	0	1.448022019	1.335207817	0	3.523066109	2.29260405	0	0	4.001406111	0	0	0	1.071184709	0	2.14116715	6.239081607	0	7.93061898	2.810425609	4.135621076	0	1.4136974	0	0	7.679436668	1.298925559	0	1.532889825
hsa-miR-548ay-5p	1.859664163	0	12.32110576	15.16956304	4.170564029	3.740020234	1.868464636	6.140481946	1.632281822	3.043163262	10.38550564	4.383392723	12.1947511	42.87785195	2.602236551	2.36406781	2.711819897	1.587397794	3.883397721	1.656830267	1.585162875	0	4.597360213	5.793194111	1.135178703	1.36501339	1.428978241	81.20575567	28.54889534	18.23731547	0	170.0126444	4.420367038	1.033905269	2.205719241	0	2.59138422	77.62804125	1.655263332	1.333935451	10.07798907	43.12858983
hsa-miR-3619-3p	0	0	0	7.468092574	2.345940739	0	1.144269812	2.729103087	0	1.439289248	3.461835214	0	0	0	0	1.206534925	1.67762481	0	1.435056351	0	0	0	1.106771903	0	3.343522508	4.689820012	4.272303765	11.03767553	0	0	0	0	1.437038508	0	9.558116711	0	0	0	0	1.301535926	0	3.925456776
hsa-miR-7157-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3194-5p	0	0	0	7.468092574	3.635866039	0	2.719718971	23.31108887	5.553509413	3.022394607	0	21.82456172	0	0	0	5.07190624	27.0537509	8.329958534	6.509625358	5.370135603	4.755488626	0	0	0	0	0	0	0	0	0	0	2.478318431	3.226701008	0	24.89311715	0	9.825665166	0	19.00633712	6.820822925	0	0
hsa-miR-3144-3p	0	0	0	0	0	1.304658221	1.223003059	0	3.932456534	1.38645158	0	14.15984147	3.550370574	14.59671556	0	8.043275986	17.36540304	5.204504313	10.99308235	22.15831721	4.359197908	0	0	0	4.614628831	7.518181689	6.217299762	0	0	0	0	13.38291953	20.71828583	30.19003386	8.192671466	2.888859905	38.81677612	0	0	0	0	0
hsa-miR-550b-2-36-3p	0	0	0	0	0	0	0	0	0	1.016530973	0	0	0	0	0	0	4.877979511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548i-2	0	0	0	23.80454508	0	5.3056101	0	0	1.862311964	1.398186441	0	7.038932168	0	0	0	1.448022019	1.335207817	0	3.523066109	2.29260405	0	0	4.001406111	0	0	0	1.071184709	0	2.14116715	6.239081607	0	7.93061898	2.810425609	4.135621076	0	1.4136974	0	0	7.679436668	1.298925559	0	1.532889825
hsa-miR-4512	0	0	0	3.96742418	1.051526139	0	0	1.478264172	1.209760868	2.253673171	0	2.053883027	0	1.368442083	9.699245328	1.70375937	2.163283911	2.545052816	2.315879435	2.710561449	0	1.34550839	0	0	1.141747066	1.251628382	1.512185623	0	3.568611917	0	0	5.452300549	1.944202118	5.169526345	4.306404232	0	1.349679281	0	2.328036652	4.822339147	1.965959807	1.216655461
hsa-miR-191-3p	9.298320816	24.37828599	98.07600184	70.71350156	16.57507846	1.65256708	6.534873965	17.05689429	19.45851378	64.44638583	4.327294018	31.4248668	21.76531526	22.3512207	11.82834796	52.89757634	143.8798719	80.17534224	48.04458881	111.9184932	5.548070064	26.23741361	2.809497908	8.689791166	30.63990405	29.81259407	36.19602701	28.38259422	5.709779067	16.31759805	0	15.86123796	22.07224105	7.237336883	23.3176034	88.81707579	103.709356	62.30983459	72.42647157	42.44007738	68.11180453	27.37857924
hsa-miR-6859-1-24-5p	0	0	4.599879483	3.500668394	2.011497141	0	1.086266136	3.29766623	2.24996766	1.76745893	10.81823504	2.626601973	1.080547566	10.03524195	4.731339184	2.25176962	4.538561036	1.196797986	4.068595223	7.671889257	0	0	1.191908203	3.56504253	2.250394457	2.518234927	2.722260947	0	0	1.919717418	0	0	1.059503379	0	2.625856239	1.843953131	2.537397048	0	5.527510555	2.786743693	1.449839082	1.549754084
hsa-miR-4783-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.320582192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-92b-3p	2707.671022	1609.64405	150.6460531	25474.13053	118.1183992	222.748647	778.6528407	358.9907686	9943.896499	11317.40583	72.69853949	2260.76379	19.75858406	56.56227278	7540.098691	9733.223588	21190.09882	12673.15138	4024.933607	5476.230004	337.6396925	370.0148073	920.6639508	1198.077105	483.9821497	352.7196093	527.901616	195.5245379	1012.05834	205.4097637	49.24070828	704.8337618	4931.415057	1681.750311	4843.969522	7363.396572	1547.434289	18842.22223	1485.04433	683.8996454	6598.764137	1059.672922
hsa-let-7a-2-32-5p	96772.2739	71756.13046	142460.0747	40004.7049	30356.33276	29334.1094	54710.24726	92018.53334	29141.93816	27441.95	74911.95038	21570.14977	9021.1829	45134.86909	229987.0858	29452.51539	18513.99797	17753.70672	37679.18208	25011.03433	14394.46778	28021.55774	149078.5145	141066.7276	15855.71368	16933.69669	21739.55349	87764.50015	16624.73548	41744.25525	48551.33836	34233.01249	12084.5162	251140.5526	208878.3561	7498.25101	14035.63877	51229.46971	40308.82294	90243.54571	30517.23577	71843.91118
hsa-miR-3141	0	0	0	201.4051216	0	0	3.738098731	12.39467652	2.908546406	0	0	25.72744642	3.550370574	0	0	1.54572012	0	0	0	0	0	0	0	0	0	1.962386738	0	0	0	0	0	0	26.73069015	14.06111166	20.79678141	0	0	2.524647528	2.840754753	114.5158371	2.815291112	3.022263849
hsa-miR-6804-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3133	0	0	0	27.30521348	1.219502845	0	1.061521379	0	1.317930085	2.229693706	0	3.739792259	0	5.017620973	8.98954445	2.442808757	8.435354373	5.060839896	3.207130315	2.76219583	0	3.363770976	6.214949917	14.70580044	5.999712846	9.843255436	6.348519592	0	2.854889534	0	0	0	9.679689471	5.583088453	1.785582243	0	1.619615137	3.070715531	1.754314013	0	3.632592455	0
hsa-let-7a-3-43-5p	96772.2739	71756.13046	142460.0747	40004.7049	30356.33276	29334.1094	54710.24726	92018.53334	29141.93816	27441.95	74911.95038	21570.14977	9021.1829	45134.86909	229987.0858	29452.51539	18513.99797	17753.70672	37679.18208	25011.03433	14394.46778	28021.55774	149078.5145	141066.7276	15855.71368	16933.69669	21739.55349	87764.50015	16624.73548	41744.25525	48551.33836	34233.01249	12084.5162	251140.5526	208878.3561	7498.25101	14035.63877	51229.46971	40308.82294	90243.54571	30517.23577	71843.91118
hsa-miR-4265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4652-3p	0	0	0	0	0	0	1.029940809	0	1.084968461	1.338801193	0	0	0	0	0	0	0	0	3.080398641	1.998250033	0	0	0	0	0	0	0	0	0	0	0	0	2.445368182	0	8.822876964	0	0	0	0	0	0	0
hsa-miR-3125	0	6.094571497	0	0	0	0	1.000026685	5.344493546	1.082205482	1.103393172	0	0	0	0	0	1.082269289	0	0	1.232611067	1.614878387	0	0	0	0	1.008743084	0	1.20305717	0	0	1.919717418	0	0	0	11.57973901	0	6.20797554	0	0	1.443764842	0	0	0
hsa-miR-1289-1	0	0	0	0	0	0	1.142086669	0	0	1.082943168	0	1.173505034	0	0	0	1.14577933	0	0	0	0	0	0	1.532453404	4.901933479	1.157970126	1.222610318	1.865438325	0	0	0	0	0	0	4.549183184	0	0	0	0	1.571208703	1.775266056	0	0
hsa-miR-4712-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6752-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4640-5p	0	0	2.299939742	0	1.665090846	0	2.402243286	1.364551544	2.023370325	1.174579533	0	1.142710751	1.234911504	4.10532625	0	0	0	0	0	0	2.774035032	3.363770976	0	0	1.270936646	1.216791419	1.200432216	0	0	0	0	0	0	0	3.781232984	0	0	2.21432446	0	1.737745069	0	0
hsa-miR-6508-3p	0	0	0	0	0	0	1.036392247	0	0	0	0	0	1.080547566	0	0	0	0	0	0	0	0	0	8.173084823	23.61840676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25164942	0	0
hsa-miR-675-5p	0	0	0	0	0	1.65256708	1.989628079	0	1.50121731	9.996169503	29.85832872	1.390964782	0	0	22.71042808	1.099857129	0	1.352846477	0	0	0	0	0	0	13.31284177	14.12740491	12.58921526	11.03767553	5.709779067	0	0	0	1.750255297	10.13227164	5.356746728	0	0	0	0	0	0	0
hsa-miR-3191-3p	0	0	0	0	0	0	0	6.254194575	0	1.032551553	7.789129232	0	0	5.017620973	0	0	0	0	0	0	0	0	0	0	0	1.208624787	1.146253239	0	0	0	0	0	0	0	0	0	0	1.030683037	1.145916915	2.46535722	0	0
hsa-miR-6868-3p	0	0	0	0	0	0	1.212708411	0	3.578590482	1.277505763	0	3.444553839	0	0	0	1.559696699	3.317930979	1.315711079	1.907065448	6.506836626	0	0	0	0	14.48604028	15.56769586	16.56844864	0	0	0	0	2.478318431	1.349745566	0	0	2.458604174	0	0	1.347217095	0	2.277766655	0
hsa-miR-328-3p	125.527331	300.6655272	2.628502562	24.50467876	9.822706286	77.49669834	5.512796649	3.979942002	19.69851546	15.01210128	2.596376411	19.23330734	3.241642698	6.386063056	37.37757956	35.214084	212.0889989	57.21427835	38.49972522	48.37730762	5.944360783	8.073050342	16.68671485	13.59172465	23.40153313	63.41351083	31.85391886	24.44056724	9.992113368	9.118657734	0	26.27017537	35.89088165	6.823774776	15.01989769	53.22878037	12.74097241	76.37925137	29.22477225	13.0545687	50.65125802	32.85418364
hsa-miR-548s	0	0	0	21.00401037	2.83364342	1.217681007	0	0	1.082205482	2.865937627	0	1.535462157	0	0	3.548504388	2.674304909	3.656617203	2.839623499	3.574731322	1.114570617	1.585162875	45.74728527	0	0	3.272034655	4.959016907	4.847219935	3.15362158	4.996056684	3.839434835	0	16.35690165	2.760228668	1.861029484	1.470479494	0	4.480935213	2.531947528	1.242824546	1.840066768	3.642193758	2.008653909
hsa-miR-23a-3p	12215.20406	13867.85886	2770.605982	2703.916268	18939.45069	4787.2259	2139.21376	7004.12936	861.5432745	2166.09321	299.8814754	334.4888649	442.8701381	230.8105647	607.0308173	1733.467456	1139.725707	605.9448247	2705.590323	196.6888725	7211.302211	5355.796147	259.0697616	149.9546014	745.7963868	944.2478486	1065.531949	8116.63354	2365.275979	8547.541802	4136.219495	4469.895123	237.5494429	3257.421941	11257.15073	159.8707364	336.8799486	4394.031214	1184.101064	509.4329916	39.32546494	1798.960761
hsa-miR-8088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4804-5p	0	0	1.314251281	0	0	0	0	0	0	0	0	0	1.852367256	1.824589445	0	1.202054354	2.320663913	1.323109956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.995101177	0	7.667500218	0	0	0	0	1.831690643	0	0
hsa-miR-3156-2-48-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-622	0	0	0	0	0	0	0	0	1.904064376	1.554115083	0	0	0	0	9.226111409	0	0	0	0	0	0	0	0	0	0	0	1.43564665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-940	49.28110033	116.4740331	5.092723713	48.07584595	16.28946695	4.957701241	11.03927061	10.68898709	18.60592656	17.72369468	8.221858633	19.45448251	0	7.754505139	7.333575736	18.91383929	25.37158367	13.32160348	13.0375378	28.929576	149.7978917	88.80355376	5.448723215	6.238824427	3.498963884	5.574345981	5.415090651	10.24927013	0	12.47816321	0	26.27017537	34.1507862	27.91544226	73.20887195	6.945556792	9.501742139	37.5975026	16.18229499	44.11785396	40.99550365	0
hsa-miR-5009-5p	0	0	1.807095511	10.73538308	0	0	1.584919231	43.32451151	1.130522746	1.62267163	13.41461145	1.209407385	6.020193582	10.94753667	20.10819153	1.11360435	3.869799904	3.77618793	2.106112422	1.647055372	0	0	2.724361608	10.24949727	1.921590283	2.057025367	2.094564409	0	0	0	0	0	2.342349999	7.857680045	3.676198735	0	1.187717767	0	1.213475473	2.053067038	1.806532847	1.304127286
hsa-miR-578	0	0	0	0	0	0	0	0	0	1.032551553	0	1.822335803	0	0	0	0	0	0	0	0	0	0	0	0	4.677622087	3.650601046	5.599513941	0	0	0	0	0	2.032694261	0	0	0	0	0	0	0	0	0
hsa-miR-4691-3p	0	0	0	0	1.149887261	0	0	20.58198578	0	1.299363812	3.029105812	1.193831962	0	0	0	0	1.131054416	0	0	1.128649275	0	0	0	0	1.134016428	1.169503256	1.359987766	0	0	0	0	0	1.805179261	5.99665056	2.100684991	0	0	0	1.011371468	3.740956774	1.196670057	0
hsa-miR-664a-3p	12.08781706	21.66958755	6.242693584	28.70548083	19.81186208	96.71866281	11.43081565	12.84952704	10.77413036	10.29854852	35.48381094	11.57735341	2.161095132	5.017620973	11.35521404	14.28971172	6.808250716	2.649225274	7.302738562	4.896849828	9.510977253	6.727541951	31.07474959	22.72714613	6.89765822	10.15998592	10.83709512	17.34491869	2.14116715	5.759152253	4.924070828	7.434955294	52.67688112	11.78652007	17.43568543	4.917208348	15.33235663	8.786137624	58.31131249	9.772708771	16.95319875	41.14662546
